RGI_ID,Year,Specific_MB
RGI60-13.41136,1923,-480.59784984337773
RGI60-13.41136,1924,-747.0678083165152
RGI60-13.41136,1925,-516.2511282518855
RGI60-13.41136,1926,-798.8201523619288
RGI60-13.41136,1927,-663.0338462324778
RGI60-13.41136,1928,696.7510441886707
RGI60-13.41136,1929,60.28633104129025
RGI60-13.41136,1930,-213.81796952605686
RGI60-13.41136,1931,449.04308958236163
RGI60-13.41136,1932,-411.58855460072306
RGI60-13.41136,1933,-528.167894433602
RGI60-13.41136,1934,170.7163333211387
RGI60-13.41136,1935,129.56759538832998
RGI60-13.41136,1936,453.6327319388976
RGI60-13.41136,1937,628.7012025256092
RGI60-13.41136,1938,115.41237366404324
RGI60-13.41136,1939,-689.7733649097507
RGI60-13.41136,1940,225.405530326211
RGI60-13.41136,1941,-38.639386339004524
RGI60-13.41136,1942,368.9294488692276
RGI60-13.41136,1943,-418.38448772118386
RGI60-13.41136,1944,-1700.2274857374437
RGI60-13.41136,1945,-214.265387200704
RGI60-13.41136,1946,-275.60311043827693
RGI60-13.41136,1947,-387.30924640161624
RGI60-13.41136,1948,28.871312794424888
RGI60-13.41136,1949,314.6602779576513
RGI60-13.41136,1950,-412.2730391178159
RGI60-13.41136,1951,295.05266717046095
RGI60-13.41136,1952,490.7618189516027
RGI60-13.41136,1953,-371.5197991949576
RGI60-13.41136,1954,116.85530621222206
RGI60-13.41136,1955,-975.1181628467748
RGI60-13.41136,1956,-1013.8906928810337
RGI60-13.41136,1957,478.18190369033624
RGI60-13.41136,1958,-383.48306029642686
RGI60-13.41136,1959,-195.51126730565258
RGI60-13.41136,1960,-334.14652364402485
RGI60-13.41136,1961,-115.04357266782213
RGI60-13.41136,1962,188.35314364929516
RGI60-13.41136,1963,30.297511022594676
RGI60-13.41136,1964,-127.9342633849907
RGI60-13.41136,1965,284.0776953432132
RGI60-13.41136,1966,406.1845027627976
RGI60-13.41136,1967,-271.06072244312395
RGI60-13.41136,1968,227.83618891512307
RGI60-13.41136,1969,-217.18316618449387
RGI60-13.41136,1970,-526.8060768101677
RGI60-13.41136,1971,-215.04171016410316
RGI60-13.41136,1972,213.33682313086547
RGI60-13.41136,1973,-1009.4964580494355
RGI60-13.41136,1974,484.8531617589908
RGI60-13.41136,1975,378.46637513170987
RGI60-13.41136,1976,-248.620790117525
RGI60-13.41136,1977,-745.2251585421042
