RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.44441,geodetic_temp_bias,-217.70000000000002,-2.9780616391748382,6.463140537170638,5.0,2000-01-01_2020-01-01,True
RGI60-13.44442,geodetic_temp_bias,-615.7,-2.9780616391748382,5.540607998306813,5.0,2000-01-01_2020-01-01,True
RGI60-13.44443,geodetic_temp_bias,-204.65888913841167,-2.9780616391748382,6.998053204726239,3.2082958603462397,2000-01-01_2020-01-01,True
RGI60-13.44444,geodetic_temp_bias,-643.5999999999999,-2.9780616391748382,5.680587553906112,5.0,2000-01-01_2020-01-01,True
RGI60-13.44445,geodetic_temp_bias,112.10000000000001,-2.9780616391748382,6.757363775142161,5.0,2000-01-01_2020-01-01,True
RGI60-13.44447,geodetic_temp_bias,-437.40000000000003,-2.9780616391748382,6.998053204726239,4.832859450460367,2000-01-01_2020-01-01,True
RGI60-13.44448,geodetic_temp_bias,-452.0,-2.9780616391748382,5.182668142440325,5.0,2000-01-01_2020-01-01,True
RGI60-13.44449,geodetic_temp_bias,-658.8000000000001,-2.9780616391748382,6.998053204726239,4.18311351574142,2000-01-01_2020-01-01,True
RGI60-13.44450,geodetic_temp_bias,-829.9,-2.9780616391748382,6.998053204726239,4.991048174941978,2000-01-01_2020-01-01,True
RGI60-13.44451,geodetic_temp_bias,-464.5,-4.977673849360653,4.997170612500578,9.70958389620504,2000-01-01_2020-01-01,True
RGI60-13.44452,geodetic_temp_bias,-832.8,-5.485445222381461,7.441763195213571,4.388280439396977,2000-01-01_2020-01-01,True
RGI60-13.44453,geodetic_temp_bias,-262.5,-5.485445222381461,7.441763195213571,1.9837663417842781,2000-01-01_2020-01-01,True
RGI60-13.44454,geodetic_temp_bias,301.9,-6.145557062803943,7.441763195213571,1.5,2000-01-01_2020-01-01,True
RGI60-13.44455,geodetic_temp_bias,-935.1,-5.485445222381461,7.441763195213571,3.3796843841122204,2000-01-01_2020-01-01,True
RGI60-13.44456,geodetic_temp_bias,-515.5,-5.485445222381461,7.441763195213571,2.805931024527272,2000-01-01_2020-01-01,True
RGI60-13.44457,geodetic_temp_bias,-931.4,-5.485445222381461,7.441763195213571,4.000612825513735,2000-01-01_2020-01-01,True
RGI60-13.44458,geodetic_temp_bias,-738.4,-5.485445222381461,7.441763195213571,3.3289682208788145,2000-01-01_2020-01-01,True
RGI60-13.44459,geodetic_temp_bias,-769.2,-3.8324803305325417,4.646567937680415,5.424826959051694,2000-01-01_2020-01-01,True
RGI60-13.44460,geodetic_temp_bias,-270.2,-3.8324803305325417,6.9698519065206215,3.8291739720793414,2000-01-01_2020-01-01,True
RGI60-13.44461,geodetic_temp_bias,-915.0,-3.8324803305325417,5.794315815257299,5.0,2000-01-01_2020-01-01,True
RGI60-13.44462,geodetic_temp_bias,-147.60000000000002,-3.8324803305325417,6.9698519065206215,3.2446964267421508,2000-01-01_2020-01-01,True
RGI60-13.44463,geodetic_temp_bias,-945.4,-3.8324803305325417,4.646567937680415,5.175522387113972,2000-01-01_2020-01-01,True
RGI60-13.44464,geodetic_temp_bias,-370.90000000000003,-3.8324803305325417,6.9698519065206215,3.666039844037643,2000-01-01_2020-01-01,True
